SID:010,5,AKPA1M,RW21,CZ900,SK,P,C,E   , ,010,CF, ,MRN,SK,D, ,      ,0071,1833,2080,0050,+,01900,     ,18000,-,185,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,5,AKPA1M,RW21,CZ901,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,5,AKPA1M,RW21,AKPAM,SK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOLU1B,RW21,CZ900,SK,P,C,E   , ,010,CF, ,MRN,SK,D, ,      ,0071,1833,2080,0050,+,01900,     ,18000,-,185,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,5,LOLU1B,RW21,CZ902,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,5,LOLU1B,RW21,CZ903,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOLU1B,RW21,LOLUD,SK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MGN1E,RW21,CZ900,SK,P,C,E   , ,010,CF, ,MRN,SK,D, ,      ,0071,1833,2080,0050,+,01900,     ,18000,-,185,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,5,MGN1E,RW21,CZ902,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,5,MGN1E,RW21,MGN,SK,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NIMV1A,RW21,CZ900,SK,P,C,E   , ,010,CF, ,MRN,SK,D, ,      ,0071,1833,2080,0051,+,02000,     ,18000, ,   ,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,5,NIMV1A,RW21,CZ938,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NIMV1A,RW21,NIMVI,SK,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIMV1A,BUTAL,NIMVI,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,6,NIMV1A,BUTAL,BUTAL,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIMV1A,MTR,NIMVI,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,6,NIMV1A,MTR,MTR,SK,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIMV1A,SUGDI,NIMVI,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,6,NIMV1A,SUGDI,SUGDI,SK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIMV1A,UGALU,NIMVI,SK,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   ,SKCZ,SK,P,A,B, , , ;
SID:020,6,NIMV1A,UGALU,UGALU,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UGAL1B,RW21,CZU06,SK,P,C,E   , ,   ,CF, ,CZU,SK,D, ,      ,2090,0057,2090,0050,+,02000,     ,18000, ,   ,    ,   ,CZU,SK,D, ,B, , , ;
SID:020,2,UGAL1B,RW21,CZU08,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UGAL1B,RW21,UGALU,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BUTA1G,RW03,BUTAL,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,BUTA1G,RW03,CZ938,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,GEKI1A,RW03,GEKIM,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,GEKI1A,RW03,CZ930,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GEKI1A,RW03,CZ936,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GERN1B,RW03,GERNA,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,GERN1B,RW03,CZ938,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,MGN1F,RW03,MGN,SK,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,MGN1F,RW03,CZ934,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,MTR1B,RW03,MTR,SK,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,MTR1B,RW03,CZ938,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,VUKR1A,RW03,VUKRA,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,VUKR1A,RW03,CZ930,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUKR1A,RW03,CZ936,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,XOGE1B,RW03,XOGEN,SK,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,19000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,XOGE1B,RW03,CZ922,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,XOGE1B,RW03,CZ934,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:020,D,D03, ,FF03,SK,P,C,E  F, ,   ,IF, ,CZU,SK,D, ,      ,2100,0050,    ,    ,+,02200,     ,19000, ,   ,    ,   ,CZU,SK,D, ,A,0, ,S;
