APPCH:010,A,I32,BNA,BNA,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32,BNA,JOPIV,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32,BNA,JOPIV,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3210,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32, ,JOPIV,K7,P,C,E  I, ,   ,IF, ,IMQY,K7,P,I,      ,1411,0136,    ,    ,J,03000,02000,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32, ,OXCUH,K7,P,C,E  F, ,   ,CF, ,IMQY,K7,P,I,      ,1411,0063,3210,0073,H,02000,02000,     , ,   ,-283,   ,BNA,K7,D, , ,0,D,S;
APPCH:030,I,I32, ,RW32,K7,P,G,G  M, ,   ,CF, ,IMQY,K7,P,I,      ,1411,0015,3210,0048, ,00568,     ,     , ,   ,-283,   , , , , , ,0,D,S;
APPCH:040,I,I32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32, , , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32, ,WORDU,K7,P,C,E   , ,   ,CF, ,BNA,K7,D, ,      ,1039,0186,1040,0083,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32, ,WORDU,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2840,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R01,LENON,LENON,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,LENON,EYXUR,K7,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R01,LENON,ZOPUK,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,SYI,SYI,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,SYI,UMETE,K7,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R01,SYI,ZOPUK,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,ZOPUK,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,ODOSE,K7,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0060,0050,+,02600,     ,     , ,   ,    ,   ,RW01,K7,P,G, ,A,J,S;
