APPCH:010,A,RNVA,AUG,AUG,K6,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,AUG,ZOGTU,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVA,HOLIB,HOLIB,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,HOLIB,ZOGTU,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVA,ZOGTU,ZOGTU,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0030,0050,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVA, ,ZOGTU,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVA, ,HINOT,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0030,0054,+,03500,     ,     , ,   ,    ,   ,RW35,K6,P,G, ,B,J,C;
APPCH:030,R,RNVA, ,RW35,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0030,0050, ,03000,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNVA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVA, ,ZOGTU,K6,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVA, ,ZOGTU,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0030,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW17 ,     ,      ,00880, ,    , ,   ;N45051905,W070130866,0000;
RWY:RW35 ,     ,      ,00858, ,    , ,   ;N45045601,W070124949,0089;
