SID:020,5,BIBA1L,RW26,ME011,ED,P,C,EY  , ,   ,CF, ,SBG,LO,D, ,      ,3311,0253,2560,0040, ,     ,     ,05000, ,   ,    ,   ,EDME,ED,P,A, , , , ;
SID:025,5,BIBA1L,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2560,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIBA1L,RW26,ME015,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIBA1L,RW26,BIBAG,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIBA1R,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0840,    ,+,01800,     ,05000, ,   ,    ,   ,EDME,ED,P,A, , , , ;
SID:020,5,BIBA1R,RW08,ME010,ED,P,C,EY  , ,   ,CF, ,SBG,LO,D, ,      ,3505,0240,0840,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIBA1R,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0840,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIBA1R,RW08,ME014,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BIBA1R,RW08,BIBAG,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R26,BIBAG,BIBAG,ED,E,A,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,BIBAG,ME020,ED,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R26,BIBAG,ME021,ED,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R26,BIBAG,ME022,ED,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R26, ,ME022,ED,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R26, ,EKLEN,ED,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2640,0035,+,03500,     ,     , ,   ,    ,   ,EDME,ED,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R26, ,RW26,ED,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2640,0067, ,01373,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R26, ,ME023,ED,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R26, , , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2640,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R26, ,ME024,ED,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R26, ,BIBAG,ED,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW08 ,     ,      ,01342, ,    , ,   ;N48234472,E012425151,0131;
RWY:RW26 ,     ,      ,01333, ,    , ,   ;N48234640,E012434298,0197;
