APPCH:010,A,R06,LENIV,LENIV,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,LENIV,IKBOK,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,A,R06,RETIT,RETIT,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,RETIT,IKBOK,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,IKBOK,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,BENAB,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0620,0050,+,02500,     ,     , ,   ,    ,   ,RW06,CY,P,G, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R06, ,GOXUR,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0620,0019,+,01860,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R06, ,RW06,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0620,0030, ,00909,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R06, ,OBVED,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,OBVED,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0620,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,AVTAG,AVTAG,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,AVTAG,ITRAL,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,LEXAB,LEXAB,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,LEXAB,ITRAL,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R24, ,ITRAL,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,18000,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R24, ,USDAK,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2420,0050,+,02500,     ,     , ,   ,    ,   ,RW24,CY,P,G, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R24, ,VIXIP,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2420,0024,+,01730,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R24, ,RW24,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2420,0025, ,00933,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R24, ,ILOGO,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R24, ,ILOGO,CY,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2420,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,A,J,S;
RWY:RW06 ,     ,      ,00859, ,    , ,   ;N46052933,W070431855,0000;
RWY:RW24 ,     ,      ,00883, ,    , ,   ;N46060443,W070422644,0000;
