APPCH:010,A,R18,WT2NA,WT2NA,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R18,WT2NA,WT2NI,YM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R18,WT2NC,WT2NC,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R18,WT2NC,WT2NI,YM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R18, ,WT2NI,YM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,11000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R18, ,WT2NF,YM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1770,0050,+,02230,     ,     , ,   ,    ,   ,YWGT,YM,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R18, ,RW18,YM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1770,0053, ,00549,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R18, ,WT2NT,YM,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R18, ,WT2NH,YM,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R18, ,WT2NH,YM,P,C,EE  , ,010,FM, ,AY,YM,D, ,      ,2222,0342,3600,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW09 ,     ,      ,00501, ,    , ,   ;S36250816,E146175862,0000;
RWY:RW18 ,     ,      ,00499, ,    , ,   ;S36242992,E146183482,0000;
RWY:RW27 ,-0200,      ,00501, ,    , ,   ;S36251054,E146181983,0000;
RWY:RW36 ,-0100,      ,00504, ,    , ,   ;S36252253,E146182540,0000;
