APPCH:010,A,R04,GPNSA,GPNSA,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,GPNSA,GPNSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,GPNSB,GPNSB,YB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,GPNSB,GPNSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,GPNSC,GPNSC,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,GPNSC,GPNSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04, ,GPNSI,YB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,11000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04, ,GPNSF,YB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0390,0056,+,01580,     ,     , ,   ,    ,   ,YGPT,YB,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,YB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0390,0046, ,00119,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R04, ,GPNSH,YB,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04, , , , , , E  ,L,010,VM,Y, , , , ,      ,    ,    ,2450,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW04 ,     ,      ,00069, ,    , ,   ;S11241479,E130251759,0000;
RWY:RW22 ,-0700,      ,00086, ,    , ,   ;S11234281,E130254650,0000;
