SID:050,5,LABL1A,RW22,LABLA,HA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LABL1B,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0420,    ,+,06400,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,LABL1B,RW04,BD601,HA,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LABL1B,RW04,BD602,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LABL1B,RW04,BD603,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LABL1B,RW04,LABLA,HA,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MADE1A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,MADE1A,RW04,BDR,HA,D, ,V   , ,   ,FA, ,BDR,HA,D, ,      ,0000,0000,0450,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MADE1A,RW04,BDR,HA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MADE1A,RW04,D075Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MADE1A,RW04,MADER,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MADE2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,MADE2A,RW04,D045O,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0447,0150,0450,0130,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MADE2A,RW04, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MADE2A,RW04,D075Y,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0751,0250,1250,0120,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MADE2A,RW04,MADER,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MADERB,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2230,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,MADERB,RW22,D224F,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,2240,0060,2240,0050,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MADERB,RW22,BDR,HA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MADERB,RW22,D075Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MADERB,RW22,MADER,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MASH1A,RW22, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2220,    ,+,06800,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,MASH1A,RW22,MASHO,HA,E,A,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,MASH1B,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0420,    ,+,06400,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,MASH1B,RW04,MASHO,HA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROBITA,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,ROBITA,RW04,D045O,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,0447,0150,0450,0130,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROBITA,RW04,D027Y,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0273,0249,3580,0100,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROBITA,RW04,AZZ,HA,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROBITB,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2230,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,ROBITB,RW22,D224F,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,2240,0060,2240,0050,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROBITB,RW22,BDR,HA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROBITB,RW22,D006Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROBITB,RW22,AZZ,HA,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIDE1A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,SIDE1A,RW04,BDR,HA,D, ,V   , ,   ,FA, ,BDR,HA,D, ,      ,0000,0000,0450,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIDE1A,RW04,BDR,HA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIDE1A,RW04,D149Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SIDE1A,RW04,SIDES,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIDE2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,SIDE2A,RW04,D045O,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0447,0150,0450,0130,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIDE2A,RW04, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIDE2A,RW04,D149Y,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,1480,0249,1890,0260,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SIDE2A,RW04,SIDES,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIDESB,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2230,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,SIDESB,RW22,D224F,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,2240,0060,2240,0050,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIDESB,RW22,BDR,HA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIDESB,RW22,D149Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SIDESB,RW22,SIDES,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TIKA1A,RW22, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2220,    ,+,06800,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,TIKA1A,RW22,TIKAR,HA,E,A,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,TIKA1B,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0420,    ,+,06400,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,TIKA1B,RW04,TIKAR,HA,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,USUN1A,RW22, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2220,    ,+,06800,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,USUN1A,RW22,USUNO,HA,E,A,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,USUN1B,RW04, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0420,    ,+,06400,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,5,USUN1B,RW04,USUNO,HA,E,A,EEC ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,WERTAA,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,WERTAA,RW04,D045O,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0447,0150,0450,0130,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,WERTAA,RW04,D047Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,WERTAA,RW04,WERTA,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,WERTAB,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2230,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,WERTAB,RW22,D224F,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,2240,0060,2240,0050,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,WERTAB,RW22,BDR,HA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,WERTAB,RW22,D047Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,WERTAB,RW22,WERTA,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ZEMENA,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0430,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,ZEMENA,RW04,D045O,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,0447,0150,0450,0130,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZEMENA,RW04,D027Y,HA,P,C,E C , ,   ,CF, ,BDR,HA,D, ,      ,0273,0249,3580,0100,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ZEMENA,RW04,ZEMEN,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ZEMENB,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2230,    ,+,06380,     ,14000, ,   ,    ,   ,BDR,HA,D, , , , , ;
SID:020,2,ZEMENB,RW22,D224F,HA,P,C,EYC , ,   ,CF, ,BDR,HA,D, ,      ,2240,0060,2240,0050,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZEMENB,RW22,BDR,HA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ZEMENB,RW22,D027Y,HA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ZEMENB,RW22,ZEMEN,HA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AMUD1A,RW22,AMUDO,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,AMUD1A,RW22,BD402,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AMUD1A,RW22,BD200,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AMUD1B,RW04,AMUDO,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,AMUD1B,RW04,BD300,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,APDA1A,RW22,APDAN,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,APDA1A,RW22,BD405,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,APDA1A,RW22,BD201,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,APDA1B,RW04,APDAN,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,APDA1B,RW04,BD501,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,APDA1B,RW04,BD300,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,APKI2A,RW22,APKIL,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,APKI2A,RW22,BD010,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,APKI2B,RW22,APKIL,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,APKI2B,RW22,BD008,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AXIN2A,RW22,AXINO,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,AXIN2A,RW22,BD008,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AXIN2B,RW22,AXINO,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,AXIN2B,RW22,BD009,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGRU1A,RW22,EGRUR,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,EGRU1A,RW22,BD407,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGRU1A,RW22,BD408,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EGRU1A,RW22,BD202,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EGRU1B,RW04,EGRUR,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,EGRU1B,RW04,BD502,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EGRU1B,RW04,BD302,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EXOK2A,RW22,EXOKI,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,EXOK2A,RW22,BD008,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EXOK2B,RW22,EXOKI,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,EXOK2B,RW22,BD009,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FIRK1A,RW22,FIRKA,HA,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,FIRK1A,RW22,BD403,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FIRK1A,RW22,BD201,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FIRK1B,RW04,FIRKA,HA,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,FIRK1B,RW04,BD501,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FIRK1B,RW04,BD300,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GAMB2A,RW22,GAMBO,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,GAMB2A,RW22,BD009,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GAMB2B,RW22,GAMBO,HA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,GAMB2B,RW22,BD008,HA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LABL1A,RW22,LABLA,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,LABL1A,RW22,BD409,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LABL1A,RW22,BD410,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LABL1A,RW22,BD411,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LABL1A,RW22,BD202,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LABL1B,RW04,LABLA,HA,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,LABL1B,RW04,BD409,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LABL1B,RW04,BD302,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MASH1A,RW22,MASHO,HA,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,MASH1A,RW22,BD406,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MASH1A,RW22,BD202,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MASH1B,RW04,MASHO,HA,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   ,BDR,HA,D, , , , , ;
STAR:020,5,MASH1B,RW04,BD502,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MASH1B,RW04,BD302,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
