APPCH:010,A,D05,SERIP,SERIP,DN,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,05000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,SERIP,SERIP,DN,P,C,EE H,L,   ,HF, , , , , ,      ,    ,    ,0450,0058,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05, ,SERIP,DN,P,C,E  F, ,   ,IF, ,MIU,DN,D, ,      ,2257,0072,    ,    ,+,02800,     ,05000, ,   ,    ,   ,MIU,DN,D, , ,0, ,S;
APPCH:030,D,D05, ,RW05,DN,P,G,G  M, ,   ,CF, ,MIU,DN,D, ,      ,2257,0022,0450,0050, ,01147,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D05, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05, ,SERIP,DN,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D05, ,SERIP,DN,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D23,AGTIN,AGTIN,DN,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,05000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,AGTIN,AGTIN,DN,P,C,EE H,R,   ,HF, , , , , ,      ,    ,    ,2250,0050,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D23, ,AGTIN,DN,P,C,E  F, ,   ,IF, ,MIU,DN,D, ,      ,0457,0045,    ,    ,+,02800,     ,05000, ,   ,    ,   ,MIU,DN,D, , ,0, ,S;
APPCH:030,D,D23, ,RW23,DN,P,G,G  M, ,   ,CF, ,MIU,DN,D, ,      ,2258,0005,2250,0050, ,01137,     ,     , ,   ,-313,   , , , , , ,0, ,S;
APPCH:040,D,D23, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D23, ,AGTIN,DN,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D23, ,AGTIN,DN,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2250,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I05,SERIP,SERIP,DN,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,05000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I05,SERIP,SERIP,DN,P,C,EE H,L,   ,HF, , , , , ,      ,    ,    ,0450,0059,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I05, ,CI05,DN,P,C,E  I, ,   ,IF, ,IMA,DN,P,I,      ,2257,0088,    ,    ,J,02800,02800,05000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I05, ,SERIP,DN,P,C,E  F, ,   ,CF, ,IMA,DN,P,I,      ,2257,0068,0450,0020,H,02800,02800,     , ,   ,-300,   ,MIU,DN,D, , ,0,D,S;
APPCH:030,I,I05, ,RW05,DN,P,G,G  M, ,   ,CF, ,IMA,DN,P,I,      ,2257,0018,0450,0050, ,01147,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I05, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I05, ,SERIP,DN,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I05, ,SERIP,DN,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0450,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R05,BUBRU,BUBRU,DN,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R05,BUBRU,GUPEX,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,R05,XIXAG,XIXAG,DN,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R05,XIXAG,GUPEX,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,R05,XUNUX,XUNUX,DN,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R05,XUNUX,GUPEX,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,R,R05, ,GUPEX,DN,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,05000,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,R,R05, ,MA500,DN,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0450,0050, ,03000,     ,     , ,   ,    ,   ,DNMA,DN,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R05, ,RW05,DN,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0450,0058, ,01147,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R05, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0450,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R05, ,XIXAG,DN,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R05, ,XIXAG,DN,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1350,T010,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23,GAKMU,GAKMU,DN,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23,GAKMU,NEBNO,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23,LUDSA,LUDSA,DN,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23,LUDSA,NEBNO,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23,UDSUS,UDSUS,DN,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23,UDSUS,NEBNO,DN,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,R,R23, ,NEBNO,DN,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,05000,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,R,R23, ,MA460,DN,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2250,0050, ,03000,     ,     , ,   ,    ,   ,DNMA,DN,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R23, ,RW23,DN,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2250,0059, ,01137,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R23, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R23, ,UDSUS,DN,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R23, ,UDSUS,DN,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1350,T010,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW05 ,     ,      ,01097, ,IMA ,1,   ;N11504539,E013041656,0000;
RWY:RW23 ,     ,      ,01087, ,    , ,   ;N11515238,E013052871,0000;
