APPCH:010,A,R01,EGELY,EGELY,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,EGELY,NIRVY,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,ELREQ,ELREQ,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,ELREQ,NIRVY,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,NIRVY,NIRVY,K6,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,0090,0050,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,NIRVY,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,AGFUB,K6,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0090,0061,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R01, ,ZETEX,K6,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,0090,0014,+,02240,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R01, ,RW01,K6,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,0090,0038, ,01028,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R01, ,WOFIL,K6,P,C,EYM , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,WOFIL,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1890,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,OJIVO,OJIVO,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R19,OJIVO,WOFIL,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R19,WOFIL,WOFIL,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1890,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R19,WOWYE,WOWYE,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R19,WOWYE,WOFIL,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R19, ,WOFIL,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R19, ,NUFXO,K6,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1890,0050,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R19, ,RW19,K6,P,G,G  M, ,   ,TF, , , , , ,      ,    ,    ,1890,0050, ,00956,     ,     , ,   ,-309,   , , , , , ,B,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1890,    ,+,01376,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R19, ,GIBBE,K6,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R19, ,GIBBE,K6,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1940,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW01 ,     ,      ,00988, ,    , ,   ;N42373310,W077030571,0000;
RWY:RW10 ,     ,      ,00857, ,    , ,   ;N42383372,W077033329,0361;
RWY:RW19 ,     ,      ,00916, ,    , ,   ;N42382733,W077030968,0000;
RWY:RW28 ,     ,      ,00900, ,    , ,   ;N42383442,W077025562,0383;
