SID:010,4,VETPA1,RW14, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1350,    ,+,02820,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,VETPA1,RW14,VETPA,CY,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,VETPA1,RW14,METMO,CY,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,VETPA1,RW32, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3150,    ,+,02720,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,VETPA1,RW32,VETPA,CY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,VETPA1,RW32,METMO,CY,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R14,SUXEG,SUXEG,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,SUXEG,VETPA,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:030,A,R14,SUXEG,IKDAR,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,IKDAR,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,18000,-,180,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,EPVAK,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1050,0050,+,03630,     ,     , ,   ,    ,   ,RW32,CY,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,RW14,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1350,0040, ,02354,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1350,    ,+,02710,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14, ,VETPA,CY,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,03900,     ,     ,-,165,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14, ,METMO,CY,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R14, ,METMO,CY,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,1840,0040, ,     ,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:010,A,RNVA,DERGU,DERGU,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,DERGU,BOREB,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVA, ,BOREB,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVA, ,AVRIV,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2520,0050,+,03400,     ,     , ,   ,    ,   ,RW32,CY,P,G, ,B,J,C;
APPCH:030,R,RNVA, ,RW32,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2750,0030, ,02350,     ,     , ,   ,-329,   , , , , , ,B,J,C;
APPCH:040,R,RNVA, ,VETPA,CY,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVA, ,METMO,CY,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVA, ,METMO,CY,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,1840,0040, ,     ,     ,     ,-,200,    ,   , , , , , ,B,J,C;
RWY:RW14 ,     ,      ,02304, ,    , ,   ;N55234275,W111073028,0000;
RWY:RW32 ,     ,      ,02300, ,    , ,   ;N55230961,W111065586,0000;
