APPCH:010,A,I05,TFD,TFD,K2,D, ,VE C,R,   ,HF, , , , , ,      ,    ,    ,0480,T010,+,03800,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I05, ,TFD,K2,D, ,V  I, ,   ,IF, ,ICGZ,K2,P,I,      ,2281,0088,    ,    ,J,03800,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I05, ,ROXIE,K2,P,C,E  F, ,   ,CF, ,ICGZ,K2,P,I,      ,2279,0063,0480,0025,H,03200,03200,     , ,   ,-300,   ,TFD,K2,D, , ,0,N,S;
APPCH:030,I,I05, ,RW05,K2,P,G,G  M, ,   ,CF, ,ICGZ,K2,P,I,      ,2279,0010,0480,0054, ,01487,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I05, ,TFD,K2,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I05, ,TFD,K2,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0480,T010,+,05900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R05,TFD,TFD,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05,TFD,TFD,K2,D, ,VE H,R,   ,HF, , , , , ,      ,    ,    ,0480,0040,+,03800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R05, ,TFD,K2,D, ,V  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R05, ,ROXIE,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0480,0025,+,03200,     ,     , ,   ,    ,   ,RW05,K2,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R05, ,RW05,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0480,0054, ,01487,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R05, ,TFD,K2,D, ,VY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     ,-,240,    ,   , , , , , ,A,J,S;
APPCH:060,R,R05, ,TFD,K2,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0480,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,TFD,TFD,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23,TFD,WENOR,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R23,TFD,WENOR,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1760,0050, ,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R23,TOTEC,TOTEC,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R23,TOTEC,WENOR,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R23,TOTEC,WENOR,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1760,0050, ,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R23, ,WENOR,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R23, ,JOPAV,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2110,0048,+,03800,     ,     , ,   ,    ,   ,RW23,K2,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R23, ,PROAS,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2410,0034,+,02640,     ,     , ,   ,-319,   , , , , , ,B,J,S;
APPCH:030,R,R23, ,UYABU,K2,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2410,0029, ,01669,     ,     , ,   ,-319,   , , , , , ,B,J,S;
APPCH:040,R,R23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2410,    ,+,01864,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R23, ,TFD,K2,D, ,VY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R23, ,TFD,K2,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2630,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,S05,TFD,TFD,K2,D, ,VE C,R,   ,HF, , , , , ,      ,    ,    ,0480,T010,+,03500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S05, ,TFD,K2,D, ,V  F, ,   ,IF, ,TFD,K2,D, ,      ,0000,0000,    ,    ,+,03500,     ,18000, ,   ,    ,   ,TFD,K2,D, , ,0, ,S;
APPCH:030,S,S05, ,RW05,K2,P,G,G  M, ,   ,CF, ,TFD,K2,D, ,      ,0480,0079,0480,0079, ,01487,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S05, ,TFD,K2,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
