APPCH:010,I,I05, ,CI05,LF,P,C,E  I, ,   ,IF, ,DO,LF,P,I,      ,2324,0123,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I05, ,FI05,LF,P,C,E  F, ,   ,CF, ,DO,LF,P,I,      ,2324,0085,0520,0037,H,03000,03000,     , ,   ,-300,   ,DO,LF,D,B, ,0,D,S;
APPCH:030,I,I05, ,RW05,LF,P,G,G  M, ,   ,CF, ,DO,LF,P,I,      ,2324,0014,0520,0071, ,00688,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0520,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I05, ,DO,LF,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,I,I05, ,DO,LF,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0520,T015, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,N05,DO,DO,LF,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N05,DO,DO,LF,D,B,EE H,R,   ,HF, , , , , ,      ,    ,    ,0520,T015,+,03000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,N,N05, ,CN05,LF,P,C,E  I, ,   ,IF, ,DO,LF,D,B,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N05, ,DO,LF,D,B,E  F, ,   ,CF, ,DO,LF,D,B,      ,    ,    ,0520,0020,+,02500,     ,     , ,   ,    ,   ,DO,LF,D,B, ,0, ,S;
APPCH:030,N,N05, ,MN05,LF,P,C,E  M, ,   ,CF, ,DO,LF,D,B,      ,    ,    ,0520,0052, ,00787,     ,     , ,   ,-310,   , , , , , ,0, ,S;
APPCH:040,N,N05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0520,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N05, ,DO,LF,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,205,    ,   , , , , , ,0, ,S;
APPCH:060,N,N05, ,DO,LF,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0520,T015, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,R05-Y,GJ401,GJ401,LF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
