APPCH:010,A,N03,GW,GW,CY,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N03,GW,GW,CY,D,B,E   ,L,   ,PI, ,GW,CY,D,B,      ,0000,0000,2730,0100,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N03,GW,FF03,CY,P,C,EE  , ,   ,CF, ,GW,CY,D,B,      ,2280,0062,0480,0038,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N03, ,FF03,CY,P,C,E  F, ,   ,IF, ,GW,CY,D,B,      ,    ,    ,    ,    ,+,01800,     ,18000, ,   ,    ,   ,GW,CY,D,B, ,0, ,S;
APPCH:030,N,N03, ,EP03,CY,P,C,EY E, ,   ,CF, ,GW,CY,D,B,      ,    ,    ,0480,0054, ,00089,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N03, ,GW,CY,D,B,EY M, ,   ,CF, ,GW,CY,D,B,      ,    ,    ,0480,0008,+,00440,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N03, ,GW,CY,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,N,N03, ,GW,CY,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,0480,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N21,GW,GW,CY,D,B,E   ,R,   ,PI, ,GW,CY,D,B,      ,0000,0000,3250,0100,+,02200,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N21,GW,FF21,CY,P,C,EE  , ,   ,CF, ,GW,CY,D,B,      ,0100,0069,1900,0031,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N21, ,FF21,CY,P,C,E  F, ,   ,IF, ,GW,CY,D,B,      ,    ,    ,    ,    ,+,02200,     ,18000, ,   ,    ,   ,GW,CY,D,B, ,0, ,S;
APPCH:030,N,N21, ,GW,CY,D,B,E  M, ,   ,CF, ,GW,CY,D,B,      ,    ,    ,1900,0069, ,00840,     ,     , ,   , 000,   , , , , , ,0, ,S;
APPCH:040,N,N21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N21, ,GW,CY,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N21, ,GW,CY,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1900,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R03,PERBO,PERBO,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,PERBO,VIMRU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R03,PETGA,PETGA,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,PETGA,VIMRU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R03, ,VIMRU,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R03, ,KENRA,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0330,0060,+,01400,     ,     , ,   ,    ,   ,RW03,CY,P,G, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R03, ,PESTU,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0330,0016,+,00900,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R03, ,RW03,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0330,0025, ,00089,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R03, ,SATAP,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R03, ,SATAP,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0330,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R21,LOSBI,LOSBI,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,LOSBI,KIVOL,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R21,MOBIM,MOBIM,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,MOBIM,KIVOL,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R21, ,KIVOL,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R21, ,ITKOK,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2130,0060,+,01400,     ,     , ,   ,    ,   ,RW21,CY,P,G, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,RW21,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2130,0041, ,00083,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R21, ,TOTAR,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R21, ,TOTAR,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2130,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW03 ,     ,      ,00039, ,    , ,   ;N55163144,W077460822,0000;
RWY:RW21 ,     ,      ,00033, ,    , ,   ;N55171917,W077454161,0000;
