APPCH:010,A,R15,MIVIM,MIVIM,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,MIVIM,KARUR,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15,OLOMI,OLOMI,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,OLOMI,KARUR,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R15, ,KARUR,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R15, ,GORIB,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1510,0060,+,01710,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R15, ,DURLI,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1510,0020,+,00960,     ,     , ,   ,-349,   , , , , , ,B,J,S;
APPCH:030,R,R15, ,RW15,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1510,0020, ,00209,     ,     , ,   ,-349,   , , , , , ,B,J,S;
APPCH:040,R,R15, ,PUXAX,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15, ,PUXAX,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1510,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,ADGAP,ADGAP,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,ADGAP,RADUX,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,MASAN,MASAN,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,MASAN,RADUX,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R33, ,RADUX,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R33, ,TAGBI,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3320,0060,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R33, ,RW33,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3310,0041, ,00179,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R33, ,DEMLU,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R33, ,DEMLU,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3310,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW15 ,     ,      ,00169, ,    , ,   ;N62505877,W069525401,0000;
RWY:RW33 ,     ,      ,00139, ,    , ,   ;N62504727,W069522176,0000;
