APPCH:010,A,RNVA,BESTE,BESTE,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1460,0040,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVA, ,BESTE,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVA, ,BIERS,K6,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1460,0035,+,02000,     ,     , ,   ,    ,   ,RW14,K6,P,G, ,B,J,C;
APPCH:030,R,RNVA, ,RW14,K6,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1460,0060, ,00071,     ,     , ,   ,-301,   , , , , , ,B,J,C;
APPCH:040,R,RNVA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1460,    ,+,00440,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVA, ,BESTE,K6,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVA, ,BESTE,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1460,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVB,REACT,REACT,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3260,0040,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVB, ,REACT,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVB, ,VENTS,K6,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3260,0035,+,01700,     ,     , ,   ,    ,   ,RW32,K6,P,G, ,B,J,C;
APPCH:030,R,RNVB, ,RW32,K6,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,3260,0051, ,00079,     ,     , ,   ,-301,   , , , , , ,B,J,C;
APPCH:040,R,RNVB, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3260,    ,+,00440,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVB, ,REACT,K6,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVB, ,REACT,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3260,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW14 ,     ,      ,00031, ,    , ,   ;N39400549,W074184217,0400;
RWY:RW32 ,     ,      ,00039, ,    , ,   ;N39394579,W074181575,0400;
