APPCH:010,A,R27,SADEG,SADEG,WI,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,SADEG,MB701,WI,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R27, ,MB701,WI,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R27, ,MB702,WI,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2730,0050,+,01600,     ,     , ,   ,    ,   ,WIMB,WI,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R27, ,MB703,WI,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2730,0033, ,00527,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R27, ,SADEG,WI,P,C,E M ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R27, ,SADEG,WI,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2780,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW09 ,     ,      ,00028, ,    , ,   ;N01100007,E097414658,0000;
RWY:RW27 ,     ,      ,00012, ,    , ,   ;N01095713,E097425937,0000;
