APPCH:010,A,R33,WUBED,WUBED,K3,E,A,EE C,R,   ,HF, , , , , ,      ,    ,    ,3380,0040,+,02600,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R33, ,WUBED,K3,E,A,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R33, ,JIXIX,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3380,0079,+,02600,     ,     , ,   ,    ,   ,RW33,K3,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R33, ,YUTUD,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3380,0041,+,01320,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R33, ,RW33,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3380,0015, ,00836,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3380,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R33, ,NALCO,K3,E,A,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R33, ,NALCO,K3,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,3600,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW15 ,     ,      ,00795, ,    , ,   ;N48565033,W097143614,0000;
RWY:RW33 ,     ,      ,00796, ,    , ,   ;N48561515,W097141659,0000;
