APPCH:010,A,R06,SNACK,SNACK,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,SNACK,SNACK,K5,P,C,EE H,R,   ,HF, , , , , ,      ,    ,    ,0580,0040,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,SNACK,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,OZROC,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0580,0062,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R06, ,RW06,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0580,0050, ,01179,     ,     , ,   ,-304,   , , , , , ,A,J,S;
APPCH:040,R,R06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,PEWEZ,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R06, ,PEWEZ,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2380,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,PEWEZ,PEWEZ,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,PEWEZ,PEWEZ,K5,P,C,EE H,R,   ,HF, , , , , ,      ,    ,    ,2380,0040,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R24, ,PEWEZ,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R24, ,JERMY,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2380,0063,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R24, ,OTJIW,K5,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2380,0030,+,01740,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R24, ,RW24,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2380,0018, ,01186,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R24, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2380,    ,+,01339,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R24, ,SNACK,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R24, ,SNACK,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0580,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R33,SKYRA,SKYRA,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R33,SKYRA,SKYRA,K5,P,C,EE H,R,   ,HF, , , , , ,      ,    ,    ,3280,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R33, ,SKYRA,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R33, ,PIGTE,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3280,0063,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R33, ,RW33,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3280,0047, ,01185,     ,     , ,   ,-304,   , , , , , ,A,J,S;
APPCH:040,R,R33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,01540,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R33, ,SKYRA,K5,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R33, ,SKYRA,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3280,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW06 ,     ,      ,01134, ,    , ,   ;N39450761,W084505720,0300;
RWY:RW15 ,     ,      ,01127, ,    , ,   ;N39454273,W084505457,0000;
RWY:RW24 ,     ,      ,01138, ,    , ,   ;N39453698,W084500255,0000;
RWY:RW33 ,     ,      ,01140, ,    , ,   ;N39450220,W084501798,0000;
