APPCH:010,A,R14,AVDOG,AVDOG,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,AVDOG,NAKEP,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,OBRAV,OBRAV,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,OBRAV,NAKEP,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,NAKEP,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,LOKTU,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1310,0050,+,01520,     ,     , ,   ,    ,   ,DURID,CY,P,C, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,DURID,CY,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1310,0030, ,00571,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14, ,OBRAV,CY,P,C,EYM ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14, ,OBRAV,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2320,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW14 ,+0830,      ,00041, ,    , ,   ;N49072267,W066320928,0000;
RWY:RW32 ,     ,      ,00073, ,    , ,   ;N49070215,W066311909,0000;
