APPCH:010,A,R34,FALAR,FALAR,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R34,FALAR,NASNY,K3,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R34,FALAR,JADDU,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R34,JADDU,JADDU,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3410,0040,+,02800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R34,PEDSY,PEDSY,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R34,PEDSY,JADDU,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R34, ,JADDU,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R34, ,FEEGS,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3410,0061,+,02800,     ,     , ,   ,    ,   ,RW34,K3,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R34, ,JIMSI,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3410,0026,+,01960,     ,     , ,   ,-302,   , , , , , ,B,J,S;
APPCH:030,R,R34, ,RW34,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3410,0023, ,01233,     ,     , ,   ,-302,   , , , , , ,B,J,S;
APPCH:040,R,R34, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3410,    ,+,01611,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R34, ,HIMBO,K3,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R34, ,DLANY,K3,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R34, ,DLANY,K3,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,2600,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,VORA,ODI,ODI,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,ODI,HUDDS,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORA,ODI,HUDDS,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2490,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,HUDDS,K3,P,C,E  F, ,   ,IF, ,ODI,K3,D, ,      ,2489,0110,    ,    ,+,03000,     ,18000, ,   ,    ,   ,ODI,K3,D, , ,0, ,C;
APPCH:030,V,VORA, ,LUYIB,K3,P,C,E  M, ,   ,CF, ,ODI,K3,D, ,      ,2489,0168,2490,0058, ,02080,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,02080,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORA, ,HUDDS,K3,P,C,E   ,R,   ,CF,Y,ODI,K3,D, ,      ,2489,0110,0690,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VORA, ,HUDDS,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2490,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW16 ,     ,      ,01211, ,    , ,   ;N43491197,W091495527,0000;
RWY:RW34 ,     ,      ,01183, ,    , ,   ;N43484199,W091494148,0000;
