SID:010,1,OMNI,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,05000,     ,06000, ,   ,    ,   ,SBVH,SB,P,A, , , , ;
SID:020,1,OMNI,RW03, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2100,    ,+,05000,     ,06000, ,   ,    ,   ,SBVH,SB,P,A, , , , ;
SID:020,1,OMNI,RW21, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D03,VLH,VLH,SB,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,VLH,VLH,SB,D, ,V   , ,   ,FD, ,VLH,SB,D, ,      ,0000,0000,1890,0090,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03,VLH,CF03,SB,P,C,EE  ,R,   ,CF,Y,VLH,SB,D, ,      ,2168,0090,0360,0010,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D03, ,CF03,SB,P,C,E  I, ,   ,IF, ,VLH,SB,D, ,      ,2168,0090,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03, ,GEKAN,SB,P,C,E  F, ,   ,CF, ,VLH,SB,D, ,      ,2168,0058,0360,0032,+,03650,     ,     , ,   ,    ,   ,VLH,SB,D, , ,0, ,S;
APPCH:030,D,D03, ,VH018,SB,P,C,E  M, ,   ,CF, ,VLH,SB,D, ,      ,2172,0008,0360,0050, ,02056,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D03, ,VLH,SB,D, ,VYM , ,   ,CF, ,VLH,SB,D, ,      ,0000,0000,0360,0008, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0360,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03, ,VLH,SB,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D03, ,VLH,SB,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1890,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21,VLH,VLH,SB,D, ,V  C, ,   ,FD, ,VLH,SB,D, ,      ,0000,0000,0540,0090,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D21,VLH,CF21,SB,P,C,EE  ,L,   ,CF,Y,VLH,SB,D, ,      ,0244,0090,2040,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D21, ,CF21,SB,P,C,E  I, ,   ,IF, ,VLH,SB,D, ,      ,0244,0090,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D21, ,GELTU,SB,P,C,E  F, ,   ,CF, ,VLH,SB,D, ,      ,0244,0056,2040,0034,+,03930,     ,     , ,   ,    ,   ,VLH,SB,D, , ,0, ,S;
APPCH:030,D,D21, ,VH016,SB,P,C,E  M, ,   ,CF, ,VLH,SB,D, ,      ,0238,0006,2040,0050, ,02070,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D21, ,VLH,SB,D, ,VYM , ,   ,CF, ,VLH,SB,D, ,      ,0000,0000,2040,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D21, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2040,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D21, ,VLH,SB,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
