APPCH:010,A,L33,FLAGG,FLAGG,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L33,FLAGG,ITR,K2,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,L33,FLAGG,KURIQ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,L33,FLAGG,KURIQ,K2,E,A,EE A,R,   ,PI, ,PER,K4,D, ,      ,2970,2842,1090,0100,+,06300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L33, ,CFDTB,K2,P,C,E  I, ,   ,IF, ,IOBG,K2,P,I,      ,1539,0110,    ,    ,+,06300,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L33, ,TUCFY,K2,P,C,E  F, ,   ,CF, ,IOBG,K2,P,I,      ,1539,0050,3340,0060,+,05500,     ,     , ,   ,    ,   ,ITR,K2,D,B, ,0,N,S;
APPCH:030,L,L33, ,RW33,K2,P,G,GY M, ,   ,CF, ,IOBG,K2,P,I,      ,1539,0010,3340,0040, ,04234,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,L,L33, ,ITR,K2,D,B,E M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L33, ,ITR,K2,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1390,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,N15,FLAGG,FLAGG,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N15,FLAGG,ITR,K2,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N15,FLAGG,ITR,K2,D,B,E  A,R,   ,PI, ,PER,K4,D, ,      ,2972,2854,2740,0100,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N15,FLAGG,FF15,K2,P,C,EE  , ,   ,CF, ,PER,K4,D, ,      ,2979,2913,1390,0033,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N15,GLD,GLD,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N15,GLD,ITR,K2,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N15,GLD,ITR,K2,D,B,E  A,R,   ,PI, ,PER,K4,D, ,      ,2972,2854,2740,0100,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N15,GLD,FF15,K2,P,C,EE  , ,   ,CF, ,PER,K4,D, ,      ,2979,2913,1390,0033,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N15,YAKIY,YAKIY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N15,YAKIY,ITR,K2,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N15,YAKIY,ITR,K2,D,B,E  A,R,   ,PI, ,PER,K4,D, ,      ,2972,2854,2740,0100,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N15,YAKIY,FF15,K2,P,C,EE  , ,   ,CF, ,PER,K4,D, ,      ,2979,2913,1390,0033,+,06300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N15, ,FF15,K2,P,C,E  F, ,   ,IF, ,ITR,K2,D,B,      ,    ,    ,    ,    ,+,06300,     ,18000, ,   ,    ,   ,ITR,K2,D,B, ,0, ,S;
APPCH:030,N,N15, ,RW15,K2,P,G,G  M, ,   ,CF, ,ITR,K2,D,B,      ,    ,    ,1390,0064, ,04258,     ,     , ,   ,-301,   , , , , , ,0, ,S;
